feature,priv_mean_abs_shap,unpriv_mean_abs_shap,difference
credit_amount_5801,,0.0,
credit_amount_5804,,0.0,
credit_amount_5842,,0.0,
credit_amount_5848,,0.0,
credit_amount_585,,0.0,
credit_amount_5866,,0.00382201329725464,
credit_amount_590,,0.0,
credit_amount_5943,,0.0,
credit_amount_5951,,0.0,
credit_amount_5954,,0.0,
credit_amount_5965,,0.0,
credit_amount_5998,,0.0,
credit_amount_601,,0.0,
credit_amount_6070,,0.0,
credit_amount_6078,,0.0,
credit_amount_609,,0.0,
credit_amount_6110,,0.0,
credit_amount_6143,,0.0,
credit_amount_6148,,0.0,
credit_amount_618,,0.0,
credit_amount_6187,,0.0,
credit_amount_6199,,0.0,
credit_amount_6204,,0.0,
credit_amount_6224,,0.0,
credit_amount_6229,,0.0,
credit_amount_625,,0.0,
credit_amount_626,,0.0,
credit_amount_6260,,0.0,
credit_amount_6288,,0.0,
credit_amount_6289,,0.0,
credit_amount_629,,0.0,
credit_amount_6304,,0.0,
credit_amount_6313,,0.0,
credit_amount_6314,,0.0,
credit_amount_6331,,0.0,
credit_amount_6350,,0.0,
credit_amount_6361,,0.0,
credit_amount_639,,0.0,
credit_amount_640,,0.0,
credit_amount_6403,,0.0,
credit_amount_6416,,0.0,
credit_amount_6419,,0.0,
credit_amount_6458,,0.0,
credit_amount_6468,,0.0008484651185883339,
credit_amount_652,,0.0,
credit_amount_6527,,0.0,
credit_amount_654,,0.0,
credit_amount_6560,,0.0,
credit_amount_6568,,0.0,
credit_amount_6579,,0.0,
credit_amount_660,,0.0,
credit_amount_6614,,0.0,
credit_amount_6615,,0.0,
credit_amount_662,,0.0,
credit_amount_666,,0.0,
credit_amount_6681,,0.0,
credit_amount_672,,0.0,
credit_amount_674,,0.0,
credit_amount_6742,,0.0,
credit_amount_6758,,0.0,
credit_amount_6761,,0.0,
credit_amount_682,,0.0,
credit_amount_683,,0.001534155855716058,
credit_amount_6836,,0.0,
credit_amount_684,,0.0025991669129777346,
credit_amount_6842,,0.0,
credit_amount_685,,0.0,
credit_amount_6850,,0.0,
credit_amount_6872,,0.0,
credit_amount_6887,,0.0,
credit_amount_691,,0.0,
credit_amount_6948,,0.0,
credit_amount_6967,,0.0,
credit_amount_697,,0.0,
credit_amount_6999,,0.0,
credit_amount_700,,0.0,
credit_amount_701,,0.0,
credit_amount_7057,,0.0,
credit_amount_707,,0.0,
credit_amount_708,,0.0,
credit_amount_709,,0.0,
credit_amount_7119,,0.0,
credit_amount_7127,,0.0,
credit_amount_7166,,0.0,
credit_amount_717,,0.0,
credit_amount_7174,,0.0,
credit_amount_719,,0.0,
credit_amount_7228,,0.0,
credit_amount_7238,,0.0,
credit_amount_7253,,0.0,
credit_amount_727,,0.0,
credit_amount_7297,,0.0,
credit_amount_730,,0.0,
credit_amount_7308,,0.0,
credit_amount_731,,0.0,
credit_amount_7374,,0.0031871598567277297,
credit_amount_7393,,0.0,
credit_amount_7408,,0.0,
credit_amount_7409,,0.0,
credit_amount_741,,0.0,
credit_amount_7418,,0.0,
credit_amount_7432,,0.0,
credit_amount_745,,0.0,
credit_amount_7472,,0.0,
credit_amount_7476,,0.0,
credit_amount_7485,,0.0,
credit_amount_750,,0.0,
credit_amount_7511,,0.0,
credit_amount_753,,0.0,
credit_amount_754,,0.0,
credit_amount_7582,,0.0,
credit_amount_759,,0.0,
credit_amount_7596,,0.0,
credit_amount_760,,0.0,
credit_amount_7629,,0.0,
credit_amount_763,,0.0,
credit_amount_766,,0.0,
credit_amount_7678,,0.0,
credit_amount_7685,,0.0,
credit_amount_7721,,0.0,
credit_amount_7758,,0.0,
credit_amount_776,,0.0,
credit_amount_7763,,0.0,
credit_amount_781,,0.0,
credit_amount_7814,,0.00018020848037142965,
